id,link,progress,status_code,status_abbreviation,note,extracted_date
267,https://medlineplus.gov/genetics/condition/branchiootorenal-branchiootic-syndrome,extracted,200,,,
268,https://medlineplus.gov/genetics/condition/fukuyama-congenital-muscular-dystrophy,extracted,200,,,
269,https://medlineplus.gov/genetics/condition/chmp2b-related-frontotemporal-dementia,extracted,200,,,
270,https://medlineplus.gov/genetics/condition/vldlr-associated-cerebellar-hypoplasia,extracted,200,,,
271,https://medlineplus.gov/genetics/condition/glucose-phosphate-isomerase-deficiency,extracted,200,,,
272,https://medlineplus.gov/genetics/condition/rhabdoid-tumor-predisposition-syndrome,extracted,200,,,
273,https://genome.gov/about-genomics/fact-sheets/Chromosome-Abnormalities-Fact-Sheet,extracted,200,,,
274,https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-congenita,extracted,200,,,
275,https://medlineplus.gov/genetics/condition/palmoplantar-keratoderma-with-deafness,extracted,200,,,
276,https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrogenism,extracted,200,,,
277,https://medlineplus.gov/genetics/condition/medullary-cystic-kidney-disease-type-1,extracted,200,,,
278,https://medlineplus.gov/genetics/condition/familial-lipoprotein-lipase-deficiency,extracted,200,,,
279,https://medlineplus.gov/genetics/condition/trichorhinophalangeal-syndrome-type-ii,extracted,200,,,
280,https://medlineplus.gov/genetics/condition/sost-related-sclerosing-bone-dysplasia,extracted,200,,,
281,https://medlineplus.gov/genetics/condition/hereditary-cerebral-amyloid-angiopathy,extracted,200,,,
282,https://medlineplus.gov/genetics/condition/infantile-onset-spinocerebellar-ataxia,extracted,200,,,
283,https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dystrophy,extracted,200,,,
284,https://medlineplus.gov/genetics/condition/ohdo-syndrome-maat-kievit-brunner-type,extracted,200,,,
285,https://medlineplus.gov/genetics/condition/platyspondylic-dysplasia-torrance-type,extracted,200,,,
286,https://medlineplus.gov/genetics/condition/congenital-contractural-arachnodactyly,extracted,200,,,
287,https://medlineplus.gov/genetics/condition/keratitis-ichthyosis-deafness-syndrome,extracted,200,,,
288,https://medlineplus.gov/genetics/condition/hyperparathyroidism-jaw-tumor-syndrome,extracted,200,,,
289,https://medlineplus.gov/genetics/condition/rnase-t2-deficient-leukoencephalopathy,extracted,200,,,
290,https://medlineplus.gov/genetics/condition/iron-refractory-iron-deficiency-anemia,extracted,200,,,
291,https://medlineplus.gov/genetics/condition/progressive-myoclonic-epilepsy-type-1,extracted,200,,,
292,https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syndrome,extracted,200,,,
293,https://medlineplus.gov/genetics/condition/lafora-progressive-myoclonus-epilepsy,extracted,200,,,
294,https://medlineplus.gov/genetics/condition/familial-isolated-hyperparathyroidism,extracted,200,,,
295,https://medlineplus.gov/genetics/condition/hereditary-sensory-neuropathy-type-ia,extracted,200,,,
296,https://medlineplus.gov/genetics/condition/autosomal-dominant-hyper-ige-syndrome,extracted,200,,,
297,https://medlineplus.gov/genetics/condition/fibrodysplasia-ossificans-progressiva,extracted,200,,,
298,https://medlineplus.gov/genetics/condition/beare-stevenson-cutis-gyrata-syndrome,extracted,200,,,
299,https://medlineplus.gov/genetics/condition/hereditary-hemorrhagic-telangiectasia,extracted,200,,,
300,https://medlineplus.gov/genetics/condition/hystrix-like-ichthyosis-with-deafness,extracted,200,,,
301,https://medlineplus.gov/genetics/condition/combined-pituitary-hormone-deficiency,extracted,200,,,
302,https://medlineplus.gov/genetics/condition/intrahepatic-cholestasis-of-pregnancy,extracted,200,,,
303,https://medlineplus.gov/genetics/condition/ornithine-transcarbamylase-deficiency,extracted,200,,,
304,https://medlineplus.gov/genetics/condition/bosma-arhinia-microphthalmia-syndrome,extracted,200,,,
305,https://medlineplus.gov/genetics/condition/x-linked-adrenal-hypoplasia-congenita,extracted,200,,,
306,https://medlineplus.gov/genetics/condition/dentatorubral-pallidoluysian-atrophy,extracted,200,,,
307,https://medlineplus.gov/genetics/condition/myostatin-related-muscle-hypertrophy,extracted,200,,,
308,https://medlineplus.gov/genetics/condition/maturity-onset-diabetes-of-the-young,extracted,200,,,
309,https://medlineplus.gov/genetics/condition/nonsyndromic-aplasia-cutis-congenita,extracted,200,,,
310,https://medlineplus.gov/genetics/condition/congenital-stromal-corneal-dystrophy,extracted,200,,,
311,https://medlineplus.gov/genetics/condition/greig-cephalopolysyndactyly-syndrome,extracted,200,,,
312,https://medlineplus.gov/genetics/condition/familial-hypertrophic-cardiomyopathy,extracted,200,,,
313,https://medlineplus.gov/genetics/condition/renal-tubular-acidosis-with-deafness,extracted,200,,,
314,https://medlineplus.gov/genetics/condition/encephalocraniocutaneous-lipomatosis,extracted,200,,,
315,https://medlineplus.gov/genetics/condition/x-linked-chondrodysplasia-punctata-2,extracted,200,,,
316,https://medlineplus.gov/genetics/condition/permanent-neonatal-diabetes-mellitus,extracted,200,,,
317,https://medlineplus.gov/genetics/condition/primary-familial-brain-calcification,extracted,200,,,
318,https://medlineplus.gov/genetics/condition/triosephosphate-isomerase-deficiency,extracted,200,,,
319,https://medlineplus.gov/genetics/condition/cerebral-folate-transport-deficiency,extracted,200,,,
320,https://medlineplus.gov/genetics/condition/x-linked-chondrodysplasia-punctata-1,extracted,200,,,
321,https://medlineplus.gov/genetics/condition/x-linked-lymphoproliferative-disease,extracted,200,,,
322,https://medlineplus.gov/genetics/condition/cask-related-intellectual-disability,extracted,200,,,
323,https://medlineplus.gov/genetics/condition/familial-exudative-vitreoretinopathy,extracted,200,,,
324,https://medlineplus.gov/genetics/condition/hutchinson-gilford-progeria-syndrome,extracted,200,,,
325,https://medlineplus.gov/genetics/condition/malonyl-coa-decarboxylase-deficiency,extracted,200,,,
326,https://medlineplus.gov/genetics/condition/congenital-generalized-lipodystrophy,extracted,200,,,
327,https://medlineplus.gov/genetics/condition/rhizomelic-chondrodysplasia-punctata,extracted,200,,,
328,https://medlineplus.gov/genetics/condition/leukocyte-adhesion-deficiency-type-1,extracted,200,,,
329,https://medlineplus.gov/genetics/condition/alternating-hemiplegia-of-childhood,extracted,200,,,
330,https://medlineplus.gov/genetics/condition/hereditary-hypophosphatemic-rickets,extracted,200,,,
331,https://medlineplus.gov/genetics/condition/multiple-familial-trichoepithelioma,extracted,200,,,
332,https://medlineplus.gov/genetics/condition/congenital-fiber-type-disproportion,extracted,200,,,
333,https://medlineplus.gov/genetics/condition/paroxysmal-nocturnal-hemoglobinuria,extracted,200,,,
334,https://medlineplus.gov/genetics/condition/hyperferritinemia-cataract-syndrome,extracted,200,,,
335,https://medlineplus.gov/genetics/condition/hereditary-multiple-osteochondromas,extracted,200,,,
336,https://medlineplus.gov/genetics/condition/familial-restrictive-cardiomyopathy,extracted,200,,,
337,https://medlineplus.gov/genetics/condition/familial-isolated-pituitary-adenoma,extracted,200,,,
338,https://medlineplus.gov/genetics/condition/congenital-dyserythropoietic-anemia,extracted,200,,,
339,https://medlineplus.gov/genetics/condition/x-linked-cardiac-valvular-dysplasia,extracted,200,,,
340,https://medlineplus.gov/genetics/condition/isolated-sulfite-oxidase-deficiency,extracted,200,,,
341,https://medlineplus.gov/genetics/condition/congenital-mirror-movement-disorder,extracted,200,,,
342,https://medlineplus.gov/genetics/condition/kaufman-oculocerebrofacial-syndrome,extracted,200,,,
343,https://medlineplus.gov/genetics/condition/otospondylomegaepiphyseal-dysplasia,extracted,200,,,
344,https://medlineplus.gov/genetics/condition/thrombotic-thrombocytopenic-purpura,extracted,200,,,
345,https://medlineplus.gov/genetics/condition/mcleod-neuroacanthocytosis-syndrome,extracted,200,,,
346,https://medlineplus.gov/genetics/condition/craniofacial-deafness-hand-syndrome,extracted,200,,,
347,https://medlineplus.gov/genetics/condition/osteoporosis-pseudoglioma-syndrome,extracted,200,,,
348,https://medlineplus.gov/genetics/condition/familial-glucocorticoid-deficiency,extracted,200,,,
349,https://medlineplus.gov/genetics/condition/phosphoglycerate-mutase-deficiency,extracted,200,,,
350,https://medlineplus.gov/genetics/condition/juvenile-primary-lateral-sclerosis,extracted,200,,,
351,https://medlineplus.gov/genetics/condition/persistent-mullerian-duct-syndrome,extracted,200,,,
352,https://medlineplus.gov/genetics/condition/familial-osteochondritis-dissecans,extracted,200,,,
353,https://medlineplus.gov/genetics/condition/isolated-growth-hormone-deficiency,extracted,200,,,
354,https://medlineplus.gov/genetics/condition/mitochondrial-complex-v-deficiency,extracted,200,,,
355,https://medlineplus.gov/genetics/condition/bap1-tumor-predisposition-syndrome,extracted,200,,,
356,https://medlineplus.gov/genetics/condition/jervell-and-lange-nielsen-syndrome,extracted,200,,,
357,https://medlineplus.gov/genetics/condition/setbp1-haploinsufficiency-disorder,extracted,200,,,
358,https://medlineplus.gov/genetics/condition/atypical-hemolytic-uremic-syndrome,extracted,200,,,
359,https://medlineplus.gov/genetics/condition/isolated-duane-retraction-syndrome,extracted,200,,,
360,https://medlineplus.gov/genetics/condition/type-a-insulin-resistance-syndrome,extracted,200,,,
361,https://medlineplus.gov/genetics/condition/mn1-c-terminal-truncation-syndrome,extracted,200,,,
362,https://medlineplus.gov/genetics/condition/phosphoglycerate-kinase-deficiency,extracted,200,,,
363,https://medlineplus.gov/genetics/condition/oculopharyngeal-muscular-dystrophy,extracted,200,,,
364,https://medlineplus.gov/genetics/condition/spinal-and-bulbar-muscular-atrophy,extracted,200,,,
365,https://medlineplus.gov/genetics/condition/giant-congenital-melanocytic-nevus,extracted,200,,,
366,https://medlineplus.gov/genetics/condition/idiopathic-infantile-hypercalcemia,extracted,200,,,
367,https://medlineplus.gov/genetics/condition/mitochondrial-complex-i-deficiency,extracted,200,,,
368,https://medlineplus.gov/genetics/condition/hereditary-antithrombin-deficiency,extracted,200,,,
369,https://medlineplus.gov/genetics/condition/methemoglobinemia-beta-globin-type,extracted,200,,,
370,https://medlineplus.gov/genetics/condition/mannose-binding-lectin-deficiency,extracted,200,,,
371,https://medlineplus.gov/genetics/condition/benign-familial-neonatal-seizures,extracted,200,,,
372,https://medlineplus.gov/genetics/condition/leber-hereditary-optic-neuropathy,extracted,200,,,
373,https://medlineplus.gov/genetics/condition/non-alcoholic-fatty-liver-disease,extracted,200,,,
374,https://medlineplus.gov/genetics/condition/hypohidrotic-ectodermal-dysplasia,extracted,200,,,
375,https://medlineplus.gov/genetics/condition/hereditary-diffuse-gastric-cancer,extracted,200,,,
376,https://medlineplus.gov/genetics/condition/manitoba-oculotrichoanal-syndrome,extracted,200,,,
377,https://medlineplus.gov/genetics/condition/familial-pityriasis-rubra-pilaris,extracted,200,,,
378,https://medlineplus.gov/genetics/condition/complement-component-8-deficiency,extracted,200,,,
379,https://medlineplus.gov/genetics/condition/clcn2-related-leukoencephalopathy,extracted,200,,,
380,https://medlineplus.gov/genetics/condition/pulmonary-alveolar-microlithiasis,extracted,200,,,
381,https://medlineplus.gov/genetics/condition/critical-congenital-heart-disease,extracted,200,,,
382,https://medlineplus.gov/genetics/condition/adenylosuccinate-lyase-deficiency,extracted,200,,,
383,https://medlineplus.gov/genetics/condition/emery-dreifuss-muscular-dystrophy,extracted,200,,,
384,https://medlineplus.gov/genetics/condition/pallister-killian-mosaic-syndrome,extracted,200,,,
385,https://medlineplus.gov/genetics/condition/congenital-plasminogen-deficiency,extracted,200,,,
386,https://medlineplus.gov/genetics/condition/laryngo-onycho-cutaneous-syndrome,extracted,200,,,
387,https://medlineplus.gov/genetics/condition/weissenbacher-zweymuller-syndrome,extracted,200,,,
388,https://medlineplus.gov/genetics/condition/common-variable-immune-deficiency,extracted,200,,,
389,https://medlineplus.gov/genetics/condition/free-sialic-acid-storage-disorder,extracted,200,,,
390,https://medlineplus.gov/download/genetics/condition/yuan-harel-lupski-syndro,failed,404,Not Found,,
391,https://medlineplus.gov/genetics/condition/bannayan-riley-ruvalcaba-syndrome,extracted,200,,,
392,https://medlineplus.gov/genetics/condition/complement-component-2-deficiency,extracted,200,,,
393,https://medlineplus.gov/genetics/condition/glutathione-synthetase-deficiency,extracted,200,,,
394,https://medlineplus.gov/genetics/condition/rapid-onset-dystonia-parkinsonism,extracted,200,,,
395,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-vii,extracted,200,,,
396,https://medlineplus.gov/genetics/condition/autosomal-recessive-hypotrichosis,extracted,200,,,
397,https://medlineplus.gov/genetics/condition/ghosal-hematodiaphyseal-dysplasia,extracted,200,,,
398,https://medlineplus.gov/genetics/condition/dystrophic-epidermolysis-bullosa,extracted,200,,,
399,https://medlineplus.gov/genetics/condition/junctional-epidermolysis-bullosa,extracted,200,,,
400,https://medlineplus.gov/genetics/condition/lymphedema-distichiasis-syndrome,extracted,200,,,
401,https://medlineplus.gov/genetics/condition/deoxyguanosine-kinase-deficiency,extracted,200,,,
402,https://medlineplus.gov/genetics/condition/age-related-macular-degeneration,extracted,200,,,
403,https://medlineplus.gov/genetics/condition/eosinophil-peroxidase-deficiency,extracted,200,,,
404,https://medlineplus.gov/genetics/condition/cerebro-facio-thoracic-dysplasia,extracted,200,,,
405,https://medlineplus.gov/genetics/condition/lama2-related-muscular-dystrophy,extracted,200,,,
406,https://medlineplus.gov/genetics/condition/lysosomal-acid-lipase-deficiency,extracted,200,,,
407,https://medlineplus.gov/genetics/condition/8p11-myeloproliferative-syndrome,extracted,200,,,
408,https://medlineplus.gov/genetics/condition/carbonic-anhydrase-va-deficiency,extracted,200,,,
409,https://medlineplus.gov/genetics/condition/asparagine-synthetase-deficiency,extracted,200,,,
410,https://medlineplus.gov/genetics/condition/ornithine-translocase-deficiency,extracted,200,,,
411,https://medlineplus.gov/genetics/condition/wiedemann-rautenstrauch-syndrome,extracted,200,,,
412,https://medlineplus.gov/genetics/condition/otopalatodigital-syndrome-type-1,extracted,200,,,
413,https://medlineplus.gov/genetics/condition/chst3-related-skeletal-dysplasia,extracted,200,,,
414,https://medlineplus.gov/genetics/condition/tarsal-carpal-coalition-syndrome,extracted,200,,,
415,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-ix,extracted,200,,,
416,https://medlineplus.gov/genetics/condition/progressive-osseous-heteroplasia,extracted,200,,,
417,https://medlineplus.gov/genetics/condition/paroxysmal-extreme-pain-disorder,extracted,200,,,
418,https://medlineplus.gov/genetics/condition/familial-hypobetalipoproteinemia,extracted,200,,,
419,https://medlineplus.gov/genetics/condition/idiopathic-inflammatory-myopathy,extracted,200,,,
420,https://medlineplus.gov/genetics/condition/schimke-immuno-osseous-dysplasia,extracted,200,,,
421,https://medlineplus.gov/genetics/condition/otopalatodigital-syndrome-type-2,extracted,200,,,
422,https://medlineplus.gov/genetics/condition/granulomatosis-with-polyangiitis,extracted,200,,,
423,https://medlineplus.gov/genetics/condition/ataxia-with-vitamin-e-deficiency,extracted,200,,,
424,https://medlineplus.gov/genetics/condition/adenosine-deaminase-2-deficiency,extracted,200,,,
425,https://medlineplus.gov/genetics/condition/progressive-familial-heart-block,extracted,200,,,
426,https://medlineplus.gov/genetics/condition/bare-lymphocyte-syndrome-type-ii,extracted,200,,,
427,https://medlineplus.gov/genetics/condition/beta-ureidopropionase-deficiency,extracted,200,,,
428,https://medlineplus.gov/genetics/condition/sepiapterin-reductase-deficiency,extracted,200,,,
429,https://medlineplus.gov/genetics/condition/x-linked-dilated-cardiomyopathy,extracted,200,,,
430,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-0,extracted,200,,,
431,https://medlineplus.gov/genetics/condition/androgen-insensitivity-syndrome,extracted,200,,,
432,https://medlineplus.gov/genetics/condition/familial-dilated-cardiomyopathy,extracted,200,,,
433,https://medlineplus.gov/genetics/condition/arginine-vasopressin-deficiency,extracted,200,,,
434,https://medlineplus.gov/genetics/condition/hypermanganesemia-with-dystonia,extracted,200,,,
435,https://medlineplus.gov/genetics/condition/adult-polyglucosan-body-disease,extracted,200,,,
436,https://medlineplus.gov/genetics/condition/congenital-diaphragmatic-hernia,extracted,200,,,
437,https://medlineplus.gov/genetics/condition/x-linked-juvenile-retinoschisis,extracted,200,,,
438,https://medlineplus.gov/genetics/condition/cytochrome-c-oxidase-deficiency,extracted,200,,,
439,https://medlineplus.gov/genetics/condition/glucose-galactose-malabsorption,extracted,200,,,
440,https://medlineplus.gov/genetics/condition/arginine-vasopressin-resistance,extracted,200,,,
441,https://medlineplus.gov/genetics/condition/hereditary-neuralgic-amyotrophy,extracted,200,,,
442,https://medlineplus.gov/genetics/condition/adolescent-idiopathic-scoliosis,extracted,200,,,
443,https://medlineplus.gov/genetics/condition/isolated-lissencephaly-sequence,extracted,200,,,
444,https://medlineplus.gov/genetics/condition/tyrosine-hydroxylase-deficiency,extracted,200,,,
445,https://medlineplus.gov/genetics/condition/autosomal-dominant-hypocalcemia,extracted,200,,,
446,https://medlineplus.gov/genetics/condition/primary-coenzyme-q10-deficiency,extracted,200,,,
447,https://medlineplus.gov/download/genetics/condition/deafness-and-myopia-sy,failed,404,Not Found,,
448,https://medlineplus.gov/genetics/condition/pulmonary-arterial-hypertension,extracted,200,,,
449,https://medlineplus.gov/genetics/condition/hyperkalemic-periodic-paralysis,extracted,200,,,
450,https://medlineplus.gov/genetics/condition/oculofaciocardiodental-syndrome,extracted,200,,,
451,https://medlineplus.gov/genetics/condition/cerebral-cavernous-malformation,extracted,200,,,
452,https://medlineplus.gov/genetics/condition/asphyxiating-thoracic-dystrophy,extracted,200,,,
453,https://medlineplus.gov/genetics/condition/pseudocholinesterase-deficiency,extracted,200,,,
454,https://medlineplus.gov/genetics/condition/dock8-immunodeficiency-syndrome,extracted,200,,,
455,https://medlineplus.gov/genetics/condition/infantile-neuroaxonal-dystrophy,extracted,200,,,
456,https://medlineplus.gov/genetics/condition/hereditary-fructose-intolerance,extracted,200,,,
457,https://medlineplus.gov/genetics/condition/left-ventricular-noncompaction,extracted,200,,,
458,https://medlineplus.gov/genetics/condition/cerebrotendinous-xanthomatosis,extracted,200,,,
459,https://medlineplus.gov/genetics/condition/branchio-oculo-facial-syndrome,extracted,200,,,
460,https://medlineplus.gov/genetics/condition/wolff-parkinson-white-syndrome,extracted,200,,,
461,https://medlineplus.gov/genetics/condition/familial-partial-lipodystrophy,extracted,200,,,
462,https://medlineplus.gov/genetics/condition/alpha-1-antitrypsin-deficiency,extracted,200,,,
463,https://medlineplus.gov/genetics/condition/molybdenum-cofactor-deficiency,extracted,200,,,
464,https://medlineplus.gov/genetics/condition/progressive-supranuclear-palsy,extracted,200,,,
465,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-iii,extracted,200,,,
466,https://medlineplus.gov/genetics/condition/proopiomelanocortin-deficiency,extracted,200,,,
467,https://medlineplus.gov/genetics/condition/pol-iii-related-leukodystrophy,extracted,200,,,
468,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-36,extracted,200,,,
469,https://medlineplus.gov/genetics/condition/familial-adenomatous-polyposis,extracted,200,,,
470,https://medlineplus.gov/genetics/condition/tetrahydrobiopterin-deficiency,extracted,200,,,
471,https://medlineplus.gov/genetics/condition/stargardt-macular-degeneration,extracted,200,,,
472,https://medlineplus.gov/genetics/condition/proximal-18q-deletion-syndrome,extracted,200,,,
473,https://medlineplus.gov/genetics/condition/hypokalemic-periodic-paralysis,extracted,200,,,
474,https://medlineplus.gov/genetics/condition/pseudohypoaldosteronism-type-2,extracted,200,,,
475,https://medlineplus.gov/genetics/condition/rigid-spine-muscular-dystrophy,extracted,200,,,
476,https://medlineplus.gov/genetics/condition/limb-girdle-muscular-dystrophy,extracted,200,,,
477,https://medlineplus.gov/genetics/condition/benign-essential-blepharospasm,extracted,200,,,
478,https://medlineplus.gov/genetics/condition/x-linked-dystonia-parkinsonism,extracted,200,,,
479,https://medlineplus.gov/genetics/condition/gastrointestinal-stromal-tumor,extracted,200,,,
480,https://medlineplus.gov/genetics/condition/simpson-golabi-behmel-syndrome,extracted,200,,,
481,https://medlineplus.gov/genetics/condition/pseudohypoaldosteronism-type-1,extracted,200,,,
482,https://medlineplus.gov/genetics/condition/nonsyndromic-holoprosencephaly,extracted,200,,,
483,https://medlineplus.gov/genetics/condition/snijders-blok-campeau-syndrome,extracted,200,,,
484,https://medlineplus.gov/genetics/condition/congenital-myasthenic-syndrome,extracted,200,,,
485,https://medlineplus.gov/genetics/condition/ataxia-with-oculomotor-apraxia,extracted,200,,,
486,https://medlineplus.gov/genetics/condition/isolated-pierre-robin-sequence,extracted,200,,,
487,https://medlineplus.gov/genetics/condition/generalized-pustular-psoriasis,extracted,200,,,
488,https://medlineplus.gov/genetics/condition/15q11-q13-duplication-syndrome,extracted,200,,,
489,https://medlineplus.gov/genetics/condition/cold-induced-sweating-syndrome,extracted,200,,,
490,https://medlineplus.gov/genetics/condition/monoamine-oxidase-a-deficiency,extracted,200,,,
491,https://medlineplus.gov/genetics/condition/3q29-microduplication-syndrome,extracted,200,,,
492,https://ninds.nih.gov/health-information/disorders/ataxia-telangiectasia,extracted,200,,,
493,https://medlineplus.gov/genetics/condition/aldosterone-producing-adenoma,extracted,200,,,
494,https://medlineplus.gov/genetics/condition/deafness-infertility-syndrome,extracted,200,,,
495,https://medlineplus.gov/genetics/condition/blepharocheilodontic-syndrome,extracted,200,,,
496,https://medlineplus.gov/genetics/condition/pyridoxine-dependent-epilepsy,extracted,200,,,
497,https://medlineplus.gov/genetics/condition/multiple-epiphyseal-dysplasia,extracted,200,,,
498,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-1,extracted,200,,,
499,https://medlineplus.gov/genetics/condition/poikiloderma-with-neutropenia,extracted,200,,,
500,https://medlineplus.gov/genetics/condition/vitelliform-macular-dystrophy,extracted,200,,,
501,https://medlineplus.gov/genetics/condition/allan-herndon-dudley-syndrome,extracted,200,,,
502,https://medlineplus.gov/genetics/condition/microvillus-inclusion-disease,extracted,200,,,
503,https://medlineplus.gov/genetics/condition/waldenstrom-macroglobulinemia,extracted,200,,,
504,https://medlineplus.gov/genetics/condition/juvenile-primary-osteoporosis,extracted,200,,,
505,https://medlineplus.gov/genetics/condition/nicolaides-baraitser-syndrome,extracted,200,,,
506,https://medlineplus.gov/genetics/condition/chd2-myoclonic-encephalopathy,extracted,200,,,
507,https://medlineplus.gov/genetics/condition/cardiofaciocutaneous-syndrome,extracted,200,,,
508,https://medlineplus.gov/genetics/condition/intestinal-pseudo-obstruction,extracted,200,,,
509,https://medlineplus.gov/genetics/condition/langerhans-cell-histiocytosis,extracted,200,,,
510,https://medlineplus.gov/genetics/condition/congenital-nephrotic-syndrome,extracted,200,,,
511,https://medlineplus.gov/genetics/condition/tubb4a-related-leukodystrophy,extracted,200,,,
512,https://medlineplus.gov/genetics/condition/idiopathic-pulmonary-fibrosis,extracted,200,,,
513,https://medlineplus.gov/genetics/condition/early-onset-isolated-dystonia,extracted,200,,,
514,https://medlineplus.gov/genetics/condition/hyaline-fibromatosis-syndrome,extracted,200,,,
515,https://medlineplus.gov/genetics/condition/kindler-epidermolysis-bullosa,extracted,200,,,
516,https://medlineplus.gov/genetics/condition/familial-hypercholesterolemia,extracted,200,,,
517,https://medlineplus.gov/genetics/condition/amyotrophic-lateral-sclerosis,extracted,200,,,
518,https://medlineplus.gov/genetics/condition/juvenile-idiopathic-arthritis,extracted,200,,,
519,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-6,extracted,200,,,
520,https://medlineplus.gov/genetics/condition/factor-v-leiden-thrombophilia,extracted,200,,,
521,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-2,extracted,200,,,
522,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-vi,extracted,200,,,
523,https://medlineplus.gov/genetics/condition/gorlin-chaudhry-moss-syndrome,extracted,200,,,
524,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-iv,extracted,200,,,
525,https://medlineplus.gov/genetics/condition/supravalvular-aortic-stenosis,extracted,200,,,
526,https://medlineplus.gov/genetics/condition/obsessive-compulsive-disorder,extracted,200,,,
527,https://medlineplus.gov/genetics/condition/lysinuric-protein-intolerance,extracted,200,,,
528,https://medlineplus.gov/genetics/condition/epidermolysis-bullosa-simplex,extracted,200,,,
529,https://medlineplus.gov/genetics/condition/chylomicron-retention-disease,extracted,200,,,
530,https://medlineplus.gov/genetics/condition/potassium-aggravated-myotonia,extracted,200,,,
531,https://medlineplus.gov/genetics/condition/multiple-sulfatase-deficiency,extracted,200,,,
532,https://medlineplus.gov/genetics/condition/beta-ketothiolase-deficiency,extracted,200,,,
533,https://medlineplus.gov/genetics/condition/familial-mediterranean-fever,extracted,200,,,
534,https://medlineplus.gov/genetics/condition/cav3-related-distal-myopathy,extracted,200,,,
535,https://medlineplus.gov/genetics/condition/ophthalmo-acromelic-syndrome,extracted,200,,,
536,https://medlineplus.gov/genetics/condition/lateral-meningocele-syndrome,extracted,200,,,
537,https://medlineplus.gov/genetics/condition/distal-arthrogryposis-type-1,extracted,200,,,
538,https://medlineplus.gov/genetics/condition/collagen-vi-related-myopathy,extracted,200,,,
539,https://medlineplus.gov/genetics/condition/5q313-microdeletion-syndrome,extracted,200,,,
540,https://medlineplus.gov/genetics/condition/subcortical-band-heterotopia,extracted,200,,,
541,https://medlineplus.gov/genetics/condition/gaba-transaminase-deficiency,extracted,200,,,
542,https://medlineplus.gov/genetics/condition/metachromatic-leukodystrophy,extracted,200,,,
543,https://medlineplus.gov/genetics/condition/x-linked-creatine-deficiency,extracted,200,,,
544,https://medlineplus.gov/genetics/condition/keratoderma-with-woolly-hair,extracted,200,,,
545,https://medlineplus.gov/genetics/condition/trichohepatoenteric-syndrome,extracted,200,,,
546,https://medlineplus.gov/genetics/condition/deafness-and-myopia-syndrome,extracted,200,,,
547,https://medlineplus.gov/genetics/condition/task-specific-focal-dystonia,extracted,200,,,
548,https://medlineplus.gov/genetics/condition/mevalonate-kinase-deficiency,extracted,200,,,
549,https://medlineplus.gov/genetics/condition/arterial-tortuosity-syndrome,extracted,200,,,
550,https://medlineplus.gov/genetics/condition/x-linked-infantile-nystagmus,extracted,200,,,
551,https://medlineplus.gov/genetics/condition/popliteal-pterygium-syndrome,extracted,200,,,
552,https://medlineplus.gov/genetics/condition/acute-promyelocytic-leukemia,extracted,200,,,
553,https://medlineplus.gov/genetics/condition/shprintzen-goldberg-syndrome,extracted,200,,,
554,https://medlineplus.gov/genetics/condition/congenital-leptin-deficiency,extracted,200,,,
555,https://medlineplus.gov/genetics/condition/bietti-crystalline-dystrophy,extracted,200,,,
556,https://medlineplus.gov/genetics/condition/5-alpha-reductase-deficiency,extracted,200,,,
557,https://medlineplus.gov/genetics/condition/weyers-acrofacial-dysostosis,extracted,200,,,
558,https://medlineplus.gov/genetics/condition/alpers-huttenlocher-syndrome,extracted,200,,,
559,https://medlineplus.gov/genetics/condition/systemic-lupus-erythematosus,extracted,200,,,
560,https://medlineplus.gov/genetics/condition/spondyloperipheral-dysplasia,extracted,200,,,
561,https://medlineplus.gov/genetics/condition/familial-hemiplegic-migraine,extracted,200,,,
562,https://medlineplus.gov/genetics/condition/pelizaeus-merzbacher-disease,extracted,200,,,
563,https://medlineplus.gov/genetics/condition/ataxia-pancytopenia-syndrome,extracted,200,,,
564,https://medlineplus.gov/genetics/condition/x-linked-myotubular-myopathy,extracted,200,,,
565,https://medlineplus.gov/genetics/condition/multiple-endocrine-neoplasia,extracted,200,,,
566,https://medlineplus.gov/genetics/condition/mucolipidosis-iii-alpha-beta,extracted,200,,,
567,https://medlineplus.gov/genetics/condition/sporadic-hemiplegic-migraine,extracted,200,,,
568,https://medlineplus.gov/genetics/condition/distal-18q-deletion-syndrome,extracted,200,,,
569,https://medlineplus.gov/genetics/condition/isolated-congenital-asplenia,extracted,200,,,
570,https://medlineplus.gov/genetics/condition/leri-weill-dyschondrosteosis,extracted,200,,,
