link,id,source_file,link_hash,category
https://medlineplus.gov/genetics/condition/alg12-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,5227963b77f63020f0aa5dc3ed4d85d5a2bef49a8abdbc8416095816f9fd83da,uncategorized
https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-myopathy-sensory-ataxia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,a12788d25f68cec4880b327be16e06e64e44b3a4ed058adcdcc3ea5abed3cbb2,uncategorized
https://medlineplus.gov/genetics/condition/epidermolysis-bullosa-with-pyloric-atresia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,27c05fde4d6651fd7439a9b04de17fb9fd3bb442ddc4e8abac51f01682521f33,uncategorized
https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-with-ragged-red-fibers,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,7569248a3e80e9723c750694a45789ec49047b718c4a31b5e1e6b51942da192f,uncategorized
https://medlineplus.gov/genetics/condition/cytochrome-p450-oxidoreductase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,d1bea7466c541f7fb73a031027a0d9b7db43ec0fb09e3d26d50334d1bc834f87,uncategorized
https://medlineplus.gov/genetics/condition/pmm2-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f4967b5ba4e35b1945951d216f3a9885536e3587f58cf518839e7248a3680a44,uncategorized
https://medlineplus.gov/genetics/condition/chronic-atrial-and-intestinal-dysrhythmia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,dc3b2d33a9c44173cc05b977cf004bf32dd1c73ca398cb0f2043798daf9c3b53,uncategorized
https://medlineplus.gov/genetics/condition/pgm3-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,68154ff9732872d0907f1973e45e99431fddb5741bd3a8063d9fc9fd01a3764a,uncategorized
https://medlineplus.gov/genetics/condition/distal-hereditary-motor-neuropathy-type-v,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,64ec8922680786ac706f389b43f6c6052a5dd1885abda5493100a0256e4d6131,uncategorized
https://medlineplus.gov/genetics/condition/hereditary-paraganglioma-pheochromocytoma,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,0339356c30ea807c5485d883be7d23a40d4cc08806f876a2df817de5f396ca14,uncategorized
https://medlineplus.gov/genetics/condition/glutamate-formiminotransferase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,69c90bfd999bcd86690b25512fbfd60a3f2a929cceca8db8b1250af7b3b8f18a,uncategorized
https://medlineplus.gov/genetics/condition/dolk-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,66d04cf2cde22a7082ef7bc233cd54baa1de5a911a2f42d9ad9723427b831cd0,uncategorized
https://medlineplus.gov/genetics/condition/thiopurine-s-methyltransferase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,7e11e8049892faa0d87aa4adb33bf6cd490ac244554494531e75eb3e8ffd156c,uncategorized
https://medlineplus.gov/genetics/condition/dihydrolipoamide-dehydrogenase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b9102c8edf7e5f434b9854aaf17311a9092b434f1b4899f6a3edb1bb503cb5d1,uncategorized
https://medlineplus.gov/genetics/condition/benign-recurrent-intrahepatic-cholestasis,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,35a60d0bd673b928cd1a54cc3f549edcde40d559985904a04f13198e8af22e1a,uncategorized
https://medlineplus.gov/genetics/condition/col4a1-related-brain-small-vessel-disease,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,1897cb057cf3608f979c8f35701c75c0a074c96d48594eb96dddbdc3044bad73,uncategorized
https://medlineplus.gov/genetics/condition/alg1-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,928e728fe706a258213729398f95b30a8b5ea932e297202cd37ee062d4091e18,uncategorized
https://medlineplus.gov/genetics/condition/alg6-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,64ec0f485f574e3a148ab64f96d4de308782b7122b30d9008a13ad2ea41243c9,uncategorized
https://medlineplus.gov/genetics/condition/north-american-indian-childhood-cirrhosis,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,9ba99f760c76685013ce529b7b0f6e0a64c284d7f4a37969640f4e1dce0dba1b,uncategorized
https://medlineplus.gov/genetics/condition/cog5-congenital-disorder-of-glycosylation,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,dce77eef2bab624d1d9e385812e5940a6268cce6e018b66c55bd3417972c27ee,uncategorized
https://medlineplus.gov/genetics/condition/phosphoglycerate-dehydrogenase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,43ed3006998efb103aef7dfafdd33174f4aeed429648761179a0d41d88060719,uncategorized
https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immunodeficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,369ae0a060ee2dee7d03f62076486b9d63c49a8d9556e2d8555058940d234837,uncategorized
https://medlineplus.gov/genetics/condition/gyrate-atrophy-of-the-choroid-and-retina,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,86ef3bad68d623a7fa72ac36dce1ba51bfdba028adbcc881e01091841239f7ef,uncategorized
https://medlineplus.gov/genetics/condition/dopamine-transporter-deficiency-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,28a01066800b2411a01a6183f038060c2368115b17f14a5f0604c8dfb35d085a,uncategorized
https://medlineplus.gov/genetics/condition/cul3-related-neurodevelopmental-disorder,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,85100db11afcc3f6bc2f11796e0da797059dac8ad56acf55af41bb1a21c1719d,uncategorized
https://medlineplus.gov/genetics/condition/noonan-syndrome-with-multiple-lentigines,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,ce2d17b4abb03d1f4d4c15688c71e553d56611da3faa41a202f2708bb69b5c9e,uncategorized
https://medlineplus.gov/genetics/condition/alpha-methylacyl-coa-racemase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,882ed1441f0b98b17f5efc9db2aa2687cd03cbbcbefe0cdb2e80fb54122efce3,uncategorized
https://medlineplus.gov/genetics/condition/familial-male-limited-precocious-puberty,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,592229f74d8996733de1eb59d5337023fcf874dcba4fd1f549d1905f9b1a623d,uncategorized
https://medlineplus.gov/genetics/condition/nonsyndromic-congenital-nail-disorder-10,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,837d3df149ec857373af8dcbd6571aa8d04c19f2ff5000f1aa0832948e8b8b0c,uncategorized
https://medlineplus.gov/genetics/condition/childhood-myocerebrohepatopathy-spectrum,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,cca0a0970df816b4e35ee5e29635aa99f6d2c532401d2c796ab5bdd016d76dea,uncategorized
https://medlineplus.gov/genetics/condition/autosomal-recessive-primary-microcephaly,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,7016a5538fa0792a567e8cdb0b5096b25ace8fe1cfbb4f196192d674c126c306,uncategorized
https://medlineplus.gov/genetics/condition/congenital-sucrase-isomaltase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,664548f5832e1e04959e36f47ee2b0cfb35f368684d5aecb1df930ea36849791,uncategorized
https://medlineplus.gov/genetics/condition/attention-deficit-hyperactivity-disorder,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,d9a59cd399dab21b9c6852cf264869f964b546c54c0244039c3995b11c5d85d4,uncategorized
https://medlineplus.gov/genetics/condition/pelizaeus-merzbacher-like-disease-type-1,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b16e5a5e4a9af7de2953784dc0a06c6573e4347bbe1a55b8eace56feb7f175d9,uncategorized
https://medlineplus.gov/genetics/condition/x-linked-sideroblastic-anemia-and-ataxia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,3ead4847ba50ac2a7e5a14f7a87c9de8e704debe76f1def234a686542612372f,uncategorized
https://medlineplus.gov/genetics/condition/primary-macronodular-adrenal-hyperplasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,ca47e5ae8e364702f2cd6e71b8b58c3a2ff86f3f37026fc9cfa483960b104166,uncategorized
https://medlineplus.gov/genetics/condition/lissencephaly-with-cerebellar-hypoplasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,c1ddca581737d03ad1a021971b114c82eb3ae76f6c8cdb824acce80f8f8ba66b,uncategorized
https://medlineplus.gov/genetics/condition/acute-necrotizing-encephalopathy-type-1,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,c68435b81c6ff199e6e6fa691456d569f373e79010272c6145ffc59821dca109,uncategorized
https://medlineplus.gov/genetics/condition/thrombocytopenia-absent-radius-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,3bbb3b3baae0c39b3f93ec867515f8d9737b48e99c58cc923dbb1f5ae8956c91,uncategorized
https://medlineplus.gov/genetics/condition/corticosterone-methyloxidase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,8698a3c40b48d48d6c96e08319b8d8b71e4a82516af48b18f8e74e71271aaa84,uncategorized
https://medlineplus.gov/genetics/condition/primary-localized-cutaneous-amyloidosis,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,01b8e039519179dc8fc920695f5e0c7adb7afa1be22662b1b11caa223a897e1c,uncategorized
https://medlineplus.gov/genetics/condition/isobutyryl-coa-dehydrogenase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,a588ff3b3b1dc065dd0cdc6b646615230d845716b65644f1342b8a1a7e5b340d,uncategorized
https://medlineplus.gov/genetics/condition/lacrimo-auriculo-dento-digital-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,d0a408309533744595948923ee0a9a2e4229e52338044d3080968051d18dc6dc,uncategorized
https://medlineplus.gov/genetics/condition/pyridoxal-phosphate-responsive-seizures,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,d3d024d23b14cb55f8df3a65a00c8a947dd2ef7baea6373a93eac03acaefc443,uncategorized
https://medlineplus.gov/genetics/condition/mayer-rokitansky-kuster-hauser-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,71ff25e7f4699fe35746e3c5d8509005c9a064de3c7653d73c0c6530c88fc5f7,uncategorized
https://medlineplus.gov/genetics/condition/hypomyelination-and-congenital-cataract,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,8f1f4b06905e0a88a3e695456d23748ba668c33f3b40aa9f7e7857add67988cf,uncategorized
https://medlineplus.gov/genetics/condition/action-myoclonus-renal-failure-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f89fc8b9b85a03c42b45f53cca35d47e1c5589b56daf7140a36e8562b4421203,uncategorized
https://medlineplus.gov/genetics/condition/syngap1-related-intellectual-disability,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,3719ae90c338972077de807a92af5d04585a599e75df2d9410abccbb3664e20d,uncategorized
https://medlineplus.gov/genetics/condition/cryopyrin-associated-periodic-syndromes,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,db20de9bc4eae9a6ead0386d42356e5afdeb9b35ef0936c63b36c78ee9d8f40d,uncategorized
https://medlineplus.gov/genetics/condition/ppp2r5d-related-intellectual-disability,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,6cf340afb7671138e1b5f6d9da743888680c65df4386a2f732928d3f62a058da,uncategorized
https://medlineplus.gov/genetics/condition/spondylocarpotarsal-synostosis-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,58d031c119c243bb76a56ebd83a3fe03e9ae665cd6dffff8c8edf3eab55c5231,uncategorized
https://medlineplus.gov/genetics/condition/autoimmune-lymphoproliferative-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,db2910896a05f31cddec52f0a3e80a6a5c823c5baf178285c9d08137af762b08,uncategorized
https://medlineplus.gov/genetics/condition/hereditary-cerebral-amyloid-angiopathy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f5e4e144a171c9dc66fd6dafa546ea9e995d7e13fbf15329ae10bc0bef870174,uncategorized
https://medlineplus.gov/genetics/condition/hivep2-related-intellectual-disability,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,78a373f129614cecb9a50aefa0ae5f147627fb849d678cb4dfc5413c1629dbf1,uncategorized
https://medlineplus.gov/genetics/condition/facioscapulohumeral-muscular-dystrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b2dc4eb19db4544b0ecd4b424647081e6ff6636a02673464264436bb5db335d4,uncategorized
https://medlineplus.gov/genetics/condition/platyspondylic-dysplasia-torrance-type,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,64d2681f513734c0d5fabd6731e7e7de8b0ac0782e6d2b67fb3c85a1787551ea,uncategorized
https://medlineplus.gov/genetics/condition/glucose-phosphate-isomerase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,e3e4a5147f66b32effb3e3e84583470beab9169d06be4c760f237913bcec84fb,uncategorized
https://medlineplus.gov/genetics/condition/vldlr-associated-cerebellar-hypoplasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,11e7910f4860002236ac57c601f297dc70e90e34a44b9415dcfbc7de3a5e9d37,uncategorized
https://medlineplus.gov/genetics/condition/familial-lipoprotein-lipase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,7a8be1ea74135e34bc2d122bbf293652cafc18e7fc2f48a24ad2f8bf0a2de644,uncategorized
https://medlineplus.gov/genetics/condition/infantile-onset-spinocerebellar-ataxia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,a3b97b1c022ac94540b100fb8cca6c79bc05a291452ae23975b3b06d3e48c51f,uncategorized
https://medlineplus.gov/genetics/condition/branchiootorenal-branchiootic-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,e5bed39d38fa50f07108df130555b604b2ebdf06e5320ad2777cdf3324b6f6de,uncategorized
https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-congenita,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f82f1fdbded9105ac170d725bc56f4d0a776fd6099e6643812300f234837c782,uncategorized
https://medlineplus.gov/genetics/condition/congenital-contractural-arachnodactyly,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,5f62f18ffcb779b25f683c9c3b8bf4e496631928d29ef4887b6f8c1e218d30e6,uncategorized
https://medlineplus.gov/genetics/condition/iron-refractory-iron-deficiency-anemia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,3b9ed82ccef6f3392e3577440261aa638791d7e2331baa40b06629894c49c99e,uncategorized
https://medlineplus.gov/genetics/condition/trichorhinophalangeal-syndrome-type-ii,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,1ef3d36c8c64897ba0c447c537fbe61d9150748e8317a2c1a5be50347021a535,uncategorized
https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dystrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,ff5f6e071dbc1bfbdafce0eabf27574e1bc94cd7df11e7b9905312b8248179b6,uncategorized
https://medlineplus.gov/genetics/condition/ohdo-syndrome-maat-kievit-brunner-type,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,c828766386405f1984c386609b5edea809dccda127c7e4c70a5169b2bb32b954,uncategorized
https://medlineplus.gov/genetics/condition/rhabdoid-tumor-predisposition-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,407893720a80d5d0109a791843b8ef7abf9722b9e889694923f6e690421ff662,uncategorized
https://medlineplus.gov/genetics/condition/chmp2b-related-frontotemporal-dementia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b3a7ef910054d6132da1503a0dbaa960cbaf8b268e3e748523269216088b3eee,uncategorized
https://medlineplus.gov/genetics/condition/palmoplantar-keratoderma-with-deafness,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,60e66fd08aa38e9cba2a36a363288332ecf7172241aacbdb5db57140e2e376e8,uncategorized
https://genome.gov/about-genomics/fact-sheets/Chromosome-Abnormalities-Fact-Sheet,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,a43717f7473124429c9c1426940b9521ee67e5498f2a29e61cb369cdd6554a67,uncategorized
https://medlineplus.gov/genetics/condition/fukuyama-congenital-muscular-dystrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,198c4a87f3f6c547acc0b83f2b833878c9d802703de24191765c361beddbadc4,uncategorized
https://medlineplus.gov/genetics/condition/progressive-pseudorheumatoid-dysplasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,2e4a74cbd9c433d95ebdc7ae036655f4046e724dbd19da1d05ac9c400d2320b4,uncategorized
https://medlineplus.gov/genetics/condition/hyperparathyroidism-jaw-tumor-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,2b9bff0617e5200968c4795c92dd89e277941491e4859b1700171f36d643c47d,uncategorized
https://medlineplus.gov/genetics/condition/keratitis-ichthyosis-deafness-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,d1fe9e6a035fcfaeea1d3ea654b6c3ec3a85f80878680a77f571b572af273465,uncategorized
https://medlineplus.gov/genetics/condition/sost-related-sclerosing-bone-dysplasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,291287d05fe12fd73eec3a1e398aa03a9028e039fdc449a61c07925cf7b54356,uncategorized
https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrogenism,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,380937653f6c0741e085fd9a94b5353446667d9b386b77eef32d3ef323edf7c3,uncategorized
https://medlineplus.gov/genetics/condition/medullary-cystic-kidney-disease-type-1,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,bf2d9b5d5652f9b81e397511ab33b0fbdf7b4f3bc47c488d1b00dd1f5113bc98,uncategorized
https://medlineplus.gov/genetics/condition/rnase-t2-deficient-leukoencephalopathy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,5b11939d29e7fbf8e22b4d4c1bab7c08d0dfb0f0407356359d44c2705cc56248,uncategorized
https://medlineplus.gov/genetics/condition/lafora-progressive-myoclonus-epilepsy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,bf06cec4d7b3f0c637998243433795e686b5a4d476ff820e1417d624769c1fe1,uncategorized
https://medlineplus.gov/genetics/condition/fibrodysplasia-ossificans-progressiva,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,68ec7d37f7e80a9acf284cc32784efcdf6a3376eeeea56381fb4730b6fe303e0,uncategorized
https://medlineplus.gov/genetics/condition/hystrix-like-ichthyosis-with-deafness,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,e3dc548d7d81c491e41776b2376f74bac59e048040af65fb41fcdc2323a374b1,uncategorized
https://medlineplus.gov/genetics/condition/hereditary-hemorrhagic-telangiectasia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,66ec572b10bae08c6bc6efc1dba55c6754b0795b65be70a0239c39fd74dadede,uncategorized
https://medlineplus.gov/genetics/condition/ornithine-transcarbamylase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,253871733aab37158f8ddd1d009a3161d7551c4d99fcf03d0a014eb96f30e0b7,uncategorized
https://medlineplus.gov/genetics/condition/hereditary-sensory-neuropathy-type-ia,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,4125c0534813c7caf74d57f4c4f6ebcadc9cd88a89270f91b537a2d0b6dce65a,uncategorized
https://medlineplus.gov/genetics/condition/combined-pituitary-hormone-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b38bd3cc0e2abcec26316ae80fb91c9658b19a8805e61513dd440c80c4b2c9c4,uncategorized
https://medlineplus.gov/genetics/condition/bosma-arhinia-microphthalmia-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,8347f60ba36333fbc88d705098fa9ab5d38ea9a0ae2baed9d2591d6580dd64fd,uncategorized
https://medlineplus.gov/genetics/condition/progressive-myoclonic-epilepsy-type-1,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,a83ba86b6aaf5f18eea731d93afdb8755216bc4f904caeae52b17a87873bcdfd,uncategorized
https://medlineplus.gov/genetics/condition/beare-stevenson-cutis-gyrata-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,697b1918b90a959b29b8b1cc60f1d3ecfde1f5181addf2af320e901aa7864b55,uncategorized
https://medlineplus.gov/genetics/condition/intrahepatic-cholestasis-of-pregnancy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,72433c405bf72547cb183693be6c03407d4a7690a2bc2f46d8004378cb6070da,uncategorized
https://medlineplus.gov/genetics/condition/autosomal-dominant-hyper-ige-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,0f989295ea32326c67144ec2da61ec029536b8bb2a59eec45254933786f57ad2,uncategorized
https://medlineplus.gov/genetics/condition/familial-isolated-hyperparathyroidism,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,92d0af3381a370a8b74e793280f27a192f835b5d11065b79e207fd4e4e65087d,uncategorized
https://medlineplus.gov/genetics/condition/x-linked-adrenal-hypoplasia-congenita,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,9f7f27d5c6d69b6bc8f3eada5bd157ea9b95753ebf349c7ff286490d56108cc3,uncategorized
https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,6c124d65cfe961ff11c5e6e9352f453a93f8c0e09b48ae6214ed60bf03aa8612,uncategorized
https://medlineplus.gov/genetics/condition/cerebral-folate-transport-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,c05bb9edb3bebad884314358a29097e3d47fbcd41e4ef2d18612396158949ebe,uncategorized
https://medlineplus.gov/genetics/condition/nonsyndromic-aplasia-cutis-congenita,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,7d9431b317b5d05febff971d6426b1e191f07eb95c0ff3b7fa64963ea158957a,uncategorized
https://medlineplus.gov/genetics/condition/renal-tubular-acidosis-with-deafness,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b44cd47722ff94fa946618b8c450ae492cedc6b1c0b218ed3c66a57796ac7248,uncategorized
https://medlineplus.gov/genetics/condition/familial-hypertrophic-cardiomyopathy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f9f2f29abeb88a1886bbea8b9fdc53ff8434336659ee772989d39680be203099,uncategorized
https://medlineplus.gov/genetics/condition/rhizomelic-chondrodysplasia-punctata,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,43f7c17014e2b9ce06c5e5d69d62f6fb5ef172cb78931e2c8682ad33c5d65009,uncategorized
https://medlineplus.gov/genetics/condition/encephalocraniocutaneous-lipomatosis,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,ee0d592d6aec9b8697e4e06d475fb994f63b63561836889344ade7b2e59069de,uncategorized
https://medlineplus.gov/genetics/condition/familial-exudative-vitreoretinopathy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,090c1f2b8d6d64a0b3f0181f8dcf85e3030f89083e77bb0d3d255e61892ae7a1,uncategorized
https://medlineplus.gov/genetics/condition/triosephosphate-isomerase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,e1421d30365277500e481688359679b3dbe2e2b2bbb69b063246472eba54e35b,uncategorized
https://medlineplus.gov/genetics/condition/greig-cephalopolysyndactyly-syndrome,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,4ec719572157c7a697c99e93453e93c7847289d73512a2f86c4f8994d4136398,uncategorized
https://medlineplus.gov/genetics/condition/congenital-stromal-corneal-dystrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,79be31f5c5b39aed9d627325b6984de0e4644685d33ddcad0ca764b900d2776a,uncategorized
https://medlineplus.gov/genetics/condition/congenital-generalized-lipodystrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,734ab5a3242fc7d2385da6ce431e1b6cadf8a20b071114e01793d2615b27e441,uncategorized
https://medlineplus.gov/genetics/condition/primary-familial-brain-calcification,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,3958533c899db27271de763759f3a8c2e92a34afb75d1f05604349357315a0f6,uncategorized
https://medlineplus.gov/genetics/condition/myostatin-related-muscle-hypertrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,0a594d8668cdb15d6a342e09a2b30560d7e3d652ef14ace9a837a4f3b8436304,uncategorized
https://medlineplus.gov/genetics/condition/leukocyte-adhesion-deficiency-type-1,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,f6997db4d50bead41b99f652e3dcd232195015fa7478ce586a8dd7811bde9664,uncategorized
https://medlineplus.gov/genetics/condition/malonyl-coa-decarboxylase-deficiency,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,bfcdd9e3fd61d47e28ab9a76cc31792febd300ca348d02c60459e46f3208371c,uncategorized
https://medlineplus.gov/genetics/condition/cask-related-intellectual-disability,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,42afa2d4299e0ef9e485ff67c35d18da6ae9b95ebe60d7e4d525b92e50e2ea1f,uncategorized
https://medlineplus.gov/genetics/condition/x-linked-lymphoproliferative-disease,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,b5593ea5184e8fae317351dfbce3402471cf2171074030f71c12db0adf0b23cc,uncategorized
https://medlineplus.gov/genetics/condition/dentatorubral-pallidoluysian-atrophy,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,191dc8efc22c1a7800802aeb3c3d35f46a57114d64be27f32ff0e6b9ac08e925,uncategorized
https://medlineplus.gov/genetics/condition/maturity-onset-diabetes-of-the-young,,Chromosomal conditions.pdf; Unified Tes - References - Cardiovascular System.pdf,6d5395cbc62fe43abf978ea4e6db79f776b2c672ef9a848709f7e1f6f86db310,uncategorized
