id,link,status
362,https://medlineplus.gov/genetics/condition/adermatoglyphia/,yet
363,https://medlineplus.gov/genetics/condition/alveolar-capillary-dysplasia-with-misalignment-of-pulmonary-veins/,yet
364,https://medlineplus.gov/genetics/condition/feingold-syndrome/,yet
365,https://medlineplus.gov/genetics/condition/9q223-microdeletion/,yet
366,https://www.nhs.uk/conditions/turner-syndrome/?utm_source=chatgpt.co,yet
367,https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immuno,yet
368,https://medlineplus.gov/genetics/condition/rhabdoid-tumor-predisposition-syndrome/,yet
369,https://pmc.ncbi.nlm.nih.gov/articles/PMC7902511/,yet
370,https://medlineplus.gov/genetics/condition/pura-syndrome/,yet
371,https://medlineplus.gov/genetics/condition/x-linked-infantile-nystagmus/,yet
372,https://medlineplus.gov/genetics/condition/craniofrontonasal-syndrome/,yet
373,https://medlineplus.gov/genetics/condition/maffucci-syndrome/,yet
374,https://medlineplus.gov/genetics/condition/gyrate-atrophy-of-the-choroid-and-retina/,yet
375,https://medlineplus.gov/genetics/condition/farber-lipogranulomatosis/,yet
376,https://medlineplus.gov/genetics/condition/ppm-x-syndrome/,yet
377,https://pmc.ncbi.nlm.nih.gov/articles/PMC10580451/,yet
378,https://medlineplus.gov/genetics/condition/malonyl-coa-decarboxylase-deficiency/,yet
379,https://medlineplus.gov/genetics/condition/autosomal-recessive-axonal-neuro,yet
380,https://medlineplus.gov/genetics/condition/keratoderma-with-woolly-hair/,yet
381,https://medlineplus.gov/genetics/condition/nonsyndromic-aplasia-cutis-congenita/,yet
382,https://medlineplus.gov/genetics/condition/opitz-g-bbb-syndrome/,yet
383,https://medlineplus.gov/genetics/condition/neuromyelitis-optica/,yet
384,https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-myopathy-sensory-ataxia/,yet
385,https://medlineplus.gov/genetics/condition/channelopathy-associated-congenital-insensitivity-to-pain/,yet
386,https://medlineplus.gov/genetics/condition/migraine/,yet
387,https://medlineplus.gov/genetics/condition/white-sutton-syndrome/,yet
388,https://medlineplus.gov/genetics/condition/williams-syndrome/,yet
389,https://medlineplus.gov/genetics/condition/townes-brocks-syndrome/,yet
390,https://medlineplus.gov/genetics/condition/essential-thrombocythemia/,yet
391,https://medlineplus.gov/genetics/condition/myostatin-related-muscle-hypertro,yet
392,https://medlineplus.gov/genetics/condition/pmm2-congenital-disorder-of-glycosylation/,yet
393,https://medlineplus.gov/genetics/condition/potocki-shaffer-syndrome/,yet
394,https://medlineplus.gov/genetics/condition/21-hydroxylase-deficiency/,yet
395,https://medlineplus.gov/genetics/condition/isobutyryl-coa-dehydrogenase-defi,yet
396,https://medlineplus.gov/genetics/condition/congenital-bile-acid-synthesis-defe,yet
397,https://pmc.ncbi.nlm.nih.gov/articles/PMC3415789/,yet
398,https://medlineplus.gov/genetics/condition/denys-drash-syndrome/,yet
399,https://medlineplus.gov/genetics/condition/progressive-myoclonic-epilepsy-type-1/,yet
400,https://medlineplus.gov/genetics/condition/spondylocarpotarsal-synostosis-sy,yet
401,https://medlineplus.gov/genetics/condition/werner-syndrome/,yet
402,https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syn,yet
403,https://medlineplus.gov/genetics/condition/isolated-growth-hormone-deficienc,yet
404,https://medlineplus.gov/genetics/condition/bosma-arhinia-microphthalmia-syn,yet
405,https://medlineplus.gov/genetics/condition/tangier-disease/#causes,yet
406,https://medlineplus.gov/genetics/condition/slc35a2-congenital-disorder-of-glyc,yet
407,https://medlineplus.gov/genetics/condition/hereditary-antithrombin-deficiency/,yet
408,https://pmc.ncbi.nlm.nih.gov/articles/PMC4772338/,yet
409,https://medlineplus.gov/genetics/condition/trichorhinophalangeal-syndrome-ty,yet
410,https://medlineplus.gov/genetics/condition/dyskeratosis-congenita/,yet
411,https://medlineplus.gov/genetics/condition/17-alpha-hydroxylase-17-20-lyase-deficiency/,yet
412,https://medlineplus.gov/genetics/condition/adiposis-dolorosa/,yet
413,https://medlineplus.gov/genetics/condition/sjogren-larsson-syndrome/,yet
414,https://medlineplus.gov/genetics/condition/mn1-c-terminal-truncation-syndrom,yet
415,https://medlineplus.gov/genetics/condition/nonsyndromic-congenital-nail-disor,yet
416,https://medlineplus.gov/genetics/condition/pgm3-congenital-disorder-of-glycosylation/,yet
417,https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immunodeficiency/,yet
418,https://medlineplus.gov/genetics/condition/steatocystoma-multiplex/,yet
419,https://medlineplus.gov/genetics/condition/x-linked-intellectual-disability-siderius-type/,yet
420,https://medlineplus.gov/genetics/condition/mbd5-associated-neurodevelopme,yet
421,https://medlineplus.gov/genetics/condition/neuroferritinopathy/,yet
422,https://medlineplus.gov/genetics/condition/tourette-syndrome/,yet
423,https://medlineplus.gov/genetics/condition/thrombotic-thrombocytopenic-purp,yet
424,https://medlineplus.gov/genetics/condition/mannose-binding-lectin-deficiency/,yet
425,https://www.ncbi.nlm.nih.gov/books/NBK1874/,yet
426,https://medlineplus.gov/genetics/condition/bosma-arhinia-microphthalmia-syndrome/,yet
427,https://medlineplus.gov/genetics/condition/infantile-neuroaxonal-dystrophy/,yet
428,https://medlineplus.gov/genetics/condition/tyrosine-hydroxylase-deficiency/,yet
429,https://www.ncbi.nlm.nih.gov/books/NBK401562/,yet
430,https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-with-ragged-red-fibers/,yet
431,https://medlineplus.gov/genetics/condition/primary-localized-cutaneous-amyloidosis/,yet
432,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-vanishin,yet
433,https://medlineplus.gov/genetics/condition/ocular-albinism/,yet
434,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-5a/,yet
435,https://pubmed.ncbi.nlm.nih.gov/26947586/,yet
436,https://medlineplus.gov/genetics/condition/facioscapulohumeral-muscular-dystrophy/,yet
437,https://medlineplus.gov/genetics/condition/schwartz-jampel-syndrome/,yet
438,https://medlineplus.gov/genetics/condition/crouzon-syndrome-with-acanthosis,yet
439,https://medlineplus.gov/genetics/condition/aicardi-goutieres-syndrome/,yet
440,https://medlineplus.gov/genetics/condition/nonbullous-congenital-ichthyosiform-erythroderma/,yet
441,https://medlineplus.gov/genetics/condition/clouston-syndrome/,yet
442,https://medlineplus.gov/genetics/condition/bare-lymphocyte-syndrome-type-i/,yet
443,https://medlineplus.gov/genetics/condition/combined-pituitary-hormone-defici,yet
444,https://medlineplus.gov/genetics/condition/macrozoospermia/,yet
445,https://medlineplus.gov/genetics/condition/hereditary-hypophosphatemic-rick,yet
446,https://medlineplus.gov/genetics/condition/srd5a3-congenital-disorder-of-glyc,yet
447,https://medlineplus.gov/genetics/condition/ohdo-syndrome-maat-kievit-brunner-type/,yet
448,https://medlineplus.gov/genetics/condition/heterotaxy-syndrome/,yet
449,https://medlineplus.gov/genetics/condition/cryopyrin-associated-periodic-syndromes/,yet
450,https://pmc.ncbi.nlm.nih.gov/articles/PMC6336675/,yet
451,https://medlineplus.gov/genetics/condition/hereditary-leiomyomatosis-and-renal-cell-cancer/,yet
452,https://medlineplus.gov/genetics/condition/adult-onset-leukoencephalopathy-,yet
453,https://medlineplus.gov/genetics/condition/hivep2-related-intellectual-disability,yet
454,https://pmc.ncbi.nlm.nih.gov/articles/PMC1563447/,yet
455,https://medlineplus.gov/genetics/condition/ataxia-with-vitamin-e-deficiency/,yet
456,https://medlineplus.gov/genetics/condition/grin2b-related-neurodevelopmental-disorder/,yet
457,https://medlineplus.gov/genetics/condition/aniridia/,yet
458,https://medlineplus.gov/genetics/condition/potocki-lupski-syndrome/,yet
459,https://medlineplus.gov/genetics/condition/sudden-infant-death-with-dysgenesis-of-the-testes-syndrome/,yet
460,https://medlineplus.gov/genetics/condition/autoimmune-lymphoproliferative-syndrome/,yet
461,https://medlineplus.gov/genetics/condition/duane-radial-ray-syndrome/,yet
462,https://medlineplus.gov/genetics/condition/hereditary-diffuse-gastric-cancer/,yet
463,https://medlineplus.gov/genetics/condition/congenital-central-hypoventilation-,yet
464,https://medlineplus.gov/genetics/condition/familial-lipoprotein-lipase-deficiency/,yet
465,https://medlineplus.gov/genetics/condition/hutchinson-gilford-progeria-syndrome/,yet
466,https://medlineplus.gov/genetics/condition/alagille-syndrome/,yet
467,https://medlineplus.gov/genetics/condition/greig-cephalopolysyndactyly-syndr,yet
468,https://medlineplus.gov/genetics/condition/ornithine-transcarbamylase-deficie,yet
469,https://medlineplus.gov/genetics/condition/palmoplantar-keratoderma-with-de,yet
470,https://medlineplus.gov/genetics/condition/cardiofaciocutaneous-syndrome/,yet
471,https://pmc.ncbi.nlm.nih.gov/articles/PMC505202/,yet
472,https://medlineplus.gov/download/genetics/condition/deafness-and-myopia-sy,yet
473,https://medlineplus.gov/genetics/condition/erythromelalgia/,yet
474,https://medlineplus.gov/genetics/condition/setbp1-haploinsufficiency-disorder/,yet
475,https://medlineplus.gov/genetics/condition/anonychia-congenita/,yet
476,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-2/,yet
477,https://medlineplus.gov/genetics/condition/gm2-activator-deficiency/,yet
478,https://medlineplus.gov/genetics/condition/chanarin-dorfman-syndrome/,yet
479,https://medlineplus.gov/genetics/condition/type-1-diabetes/,yet
480,https://medlineplus.gov/genetics/condition/bart-pumphrey-syndrome/,yet
481,https://pmc.ncbi.nlm.nih.gov/articles/PMC10996339/,yet
482,https://medlineplus.gov/genetics/condition/multiple-mitochondrial-dysfunctions-syndrome/,yet
483,https://medlineplus.gov/genetics/condition/developmental-and-epileptic-encep,yet
484,https://medlineplus.gov/genetics/condition/congenital-contractural-arachnodactyly/,yet
485,https://medlineplus.gov/genetics/condition/pdgfrb-associated-chronic-eosinop,yet
486,https://medlineplus.gov/genetics/condition/familial-hemophagocytic-lymphohis,yet
487,https://medlineplus.gov/genetics/condition-c/,yet
488,https://medlineplus.gov/genetics/condition/acute-necrotizing-encephalopathy-type-1/,yet
489,https://medlineplus.gov/genetics/condition/miller-syndrome/,yet
490,https://medlineplus.gov/genetics/condition/glanzmann-thrombasthenia/,yet
491,https://medlineplus.gov/genetics/condition/rigid-spine-muscular-dystrophy/,yet
492,https://medlineplus.gov/genetics/condition/benign-recurrent-intrahepatic-chole,yet
493,https://medlineplus.gov/genetics/condition/leydig-cell-hypoplasia/,yet
494,https://medlineplus.gov/genetics/condition/schizoaffective-disorder/,yet
495,https://medlineplus.gov/genetics/condition/alpha-methylacyl-coa-racemase-deficiency/,yet
496,https://medlineplus.gov/genetics/condition/van-der-woude-syndrome/,yet
497,https://pmc.ncbi.nlm.nih.gov/articles/PMC1377094/,yet
498,https://medlineplus.gov/genetics/condition/emery-dreifuss-muscular-dystroph,yet
499,https://medlineplus.gov/genetics/condition/dystrophic-epidermolysis-bullosa/,yet
500,https://medlineplus.gov/genetics/condition/kcnk9-imprinting-syndrome/,yet
501,https://medlineplus.gov/genetics/condition/pitt-hopkins-syndrome/,yet
502,https://medlineplus.gov/genetics/condition/meesmann-corneal-dystrophy/,yet
503,https://medlineplus.gov/genetics/condition/cerebral-folate-transport-deficiency,yet
504,https://medlineplus.gov/genetics/condition/tetrahydrobiopterin-deficiency/,yet
505,https://medlineplus.gov/genetics/condition/y-chromosome-infertility/,yet
506,https://medlineplus.gov/genetics/condition/myhre-syndrome/,yet
507,https://medlineplus.gov/genetics/condition/dihydropyrimidine-dehydrogenase-deficiency/,yet
508,https://medlineplus.gov/genetics/condition/gastrointestinal-stromal-tumor/,yet
509,https://medlineplus.gov/genetics/condition/primary-familial-brain-calcification/,yet
510,https://medlineplus.gov/genetics/condition/char-syndrome/,yet
511,s.gov/genetics/condition/cln3-disease/,yet
512,https://medlineplus.gov/genetics/condition/congenital-hyperinsulinism/,yet
513,https://medlineplus.gov/genetics/condition/early-onset-isolated-dystonia/,yet
514,https://medlineplus.gov/genetics/condition/clpb-deficiency/,yet
515,https://medlineplus.gov/genetics/condition/popliteal-pterygium-syndrome/,yet
516,https://medlineplus.gov/genetics/condition/systemic-lupus-erythematosus/,yet
517,https://pmc.ncbi.nlm.nih.gov/articles/PMC3658200/,yet
518,https://medlineplus.gov/genetics/condition/alg6-congenital-disorder-of-glycosylation/,yet
519,https://medlineplus.gov/genetics/condition/wolff-parkinson-white-syndrome/,yet
520,https://medlineplus.gov/genetics/condition/kcnb1-encephalopathy/,yet
521,https://medlineplus.gov/genetics/condition/arginase-deficiency/,yet
522,https://medlineplus.gov/genetics/condition/chst3-related-skeletal-dysplasia/,yet
523,https://medlineplus.gov/genetics/condition/mucolipidosis-iii-gamma/,yet
524,https://medlineplus.gov/genetics/condition/progressive-myoclonic-epilepsy-ty,yet
525,https://medlineplus.gov/genetics/condition/familial-osteochondritis-dissecans/,yet
526,https://medlineplus.gov/genetics/condition/congenital-insensitivity-to-pain-with,yet
527,https://pmc.ncbi.nlm.nih.gov/articles/PMC9465909/,yet
528,https://www.ncbi.nlm.nih.gov/books/NBK549839/,yet
529,https://medlineplus.gov/genetics/condition/autosomal-dominant-congenital-st,yet
530,https://medlineplus.gov/genetics/condition/familial-glucocorticoid-deficiency/,yet
531,https://medlineplus.gov/genetics/condition/46xx-testicular-difference-of-sex-development/,yet
532,https://medlineplus.gov/genetics/condition/familial-cold-autoinflammatory-syndrome-type-2/,yet
533,https://medlineplus.gov/genetics/condition/atelosteogenesis-type-2/,yet
534,https://medlineplus.gov/genetics/condition/48xxxy-syndrome/,yet
535,https://medlineplus.gov/genetics/condition/mitochondrial-complex-v-deficiency/,yet
536,https://medlineplus.gov/genetics/condition/autosomal-dominant-tubulointerstiti,yet
537,https://medlineplus.gov/genetics/condition/x-linked-dystonia-parkinsonism/,yet
538,https://medlineplus.gov/genetics/condition/cytogenetically-normal-acute-myeloid-leukemia/,yet
539,https://medlineplus.gov/genetics/condition/giant-axonal-neuropathy/,yet
540,https://pmc.ncbi.nlm.nih.gov/articles/PMC5788182/,yet
541,https://www.ncbi.nlm.nih.gov/books/NBK470458/,yet
542,https://medlineplus.gov/genetics/condition/obsessive-compulsive-disorder/,yet
543,https://medlineplus.gov/genetics/condition/bohring-opitz-syndrome/,yet
544,https://medlineplus.gov/genetics/condition/harlequin-ichthyosis/,yet
545,https://medlineplus.gov/genetics/condition/thiamine-responsive-megaloblastic,yet
546,https://medlineplus.gov/genetics/condition/lymphedema-distichiasis-syndrome/,yet
547,https://www.ncbi.nlm.nih.gov/books/NBK531470/,yet
548,https://medlineplus.gov/genetics/condition/cap-myopathy/,yet
549,https://medlineplus.gov/genetics/condition/autoimmune-lymphoproliferative-sy,yet
550,https://medlineplus.gov/genetics/condition/kawasaki-disease/,yet
551,https://medlineplus.gov/genetics/condition/familial-male-limited-precocious-pu,yet
552,https://medlineplus.gov/genetics/condition/neurofibromatosis-type-2/,yet
553,https://medlineplus.gov/genetics/condition/familial-hdl-deficiency/,yet
554,https://medlineplus.gov/genetics/understanding/basics/chromosome/,yet
555,https://medlineplus.gov/genetics/condition/nemaline-myopathy/,yet
556,https://medlineplus.gov/genetics/condition/hereditary-sensory-and-autonomic-neuropathy-type-ii/,yet
557,https://medlineplus.gov/genetics/condition/cln11-disease/,yet
558,https://medlineplus.gov/genetics/condition/persistent-mullerian-duct-syndrome/,yet
559,https://www.ncbi.nlm.nih.gov/books/NBK557699/,yet
560,https://medlineplus.gov/genetics/condition/schimke-immuno-osseous-dysplasia/,yet
561,https://medlineplus.gov/genetics/condition/capillary-malformation-arteriovenous-malformation-syndrome/,yet
562,https://pmc.ncbi.nlm.nih.gov/articles/PMC8968608/,yet
563,https://pmc.ncbi.nlm.nih.gov/articles/PMC8422252/,yet
564,https://medlineplus.gov/genetics/condition/weissenbacher-zweymuller-syndro,yet
565,https://medlineplus.gov/genetics/condition/succinic-semialdehyde-dehydrogenase-deficiency/,yet
566,https://pmc.ncbi.nlm.nih.gov/articles/PMC3495011/,yet
567,https://medlineplus.gov/genetics/condition/focal-dermal-hypoplasia/,yet
568,https://medlineplus.gov/genetics/condition/pyridoxal-phosphate-responsive-seizures/,yet
569,https://medlineplus.gov/genetics/condition/acromicric-dysplasia/,yet
570,https://medlineplus.gov/genetics/condition/spondyloenchondrodysplasia-with-immune-dysregulation/,yet
571,https://medlineplus.gov/genetics/condition/rapadilino-syndrome/,yet
572,https://www.ncbi.nlm.nih.gov/books/NBK1189/,yet
573,https://medlineplus.gov/genetics/condition/juvenile-primary-osteoporosis/,yet
574,https://medlineplus.gov/genetics/condition/retroperitoneal-fibrosis/,yet
575,https://pubmed.ncbi.nlm.nih.gov/34254723/,yet
576,https://medlineplus.gov/genetics/condition/farsightedness/,yet
577,https://medlineplus.gov/genetics/condition/pyruvate-kinase-deficiency/,yet
578,https://medlineplus.gov/genetics/condition/grn-related-frontotemporal-lobar-d,yet
579,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-31/,yet
580,https://medlineplus.gov/genetics/condition/mutyh-associated-polyposis/,yet
581,https://medlineplus.gov/genetics/condition/congenital-plasminogen-deficiency,yet
582,https://medlineplus.gov/genetics/condition/ghosal-hematodiaphyseal-dysplasia/,yet
583,https://www.ncbi.nlm.nih.gov/books/NBK1523/,yet
584,https://medlineplus.gov/genetics/condition/benign-recurrent-intrahepatic-cholestasis/,yet
585,https://medlineplus.gov/genetics/condition/immune-dysregulation-polyendocri,yet
586,https://pmc.ncbi.nlm.nih.gov/articles/PMC5461780/,yet
587,https://medlineplus.gov/genetics/condition/kearns-sayre-syndrome/,yet
588,https://medlineplus.gov/genetics/condition/laryngo-onycho-cutaneous-syndro,yet
589,https://medlineplus.gov/genetics/condition/wilms-tumor/,yet
590,https://medlineplus.gov/genetics/condition/vitelliform-macular-dystrophy/,yet
591,https://medlineplus.gov/genetics/condition/factor-x-deficiency/,yet
592,https://medlineplus.gov/genetics/condition/gestational-diabetes/,yet
593,https://medlineplus.gov/genetics/condition/isolated-congenital-asplenia/,yet
594,https://medlineplus.gov/genetics/condition/short-stature-hyperextensibility-hernia-ocular-depression-rieger-anomaly-and-teething-delay/,yet
595,https://medlineplus.gov/genetics/condition/caudal-regression-syndrome/,yet
596,https://medlineplus.gov/genetics/condition/mitochondrial-neurogastrointestinal,yet
597,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-i/,yet
598,https://medlineplus.gov/genetics/condition/gilbert-syndrome/,yet
599,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789890/,yet
600,https://pmc.ncbi.nlm.nih.gov/articles/PMC1316309/,yet
601,https://pmc.ncbi.nlm.nih.gov/articles/PMC3892174/,yet
602,https://medlineplus.gov/genetics/condition/otopalatodigital-syndrome-type-1/,yet
603,https://medlineplus.gov/genetics/condition/atypical-hemolytic-uremic-syndrome/,yet
604,https://www.ncbi.nlm.nih.gov/books/NBK2690/,yet
605,https://medlineplus.gov/genetics/condition/pseudoxanthoma-elasticum/,yet
606,https://medlineplus.gov/genetics/condition/cln4-disease/,yet
607,https://medlineplus.gov/genetics/condition/achondroplasia/,yet
608,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-i/,yet
609,https://medlineplus.gov/genetics/condition/bap1-tumor-predisposition-syndrome/,yet
610,https://medlineplus.gov/genetics/condition/lacrimo-auriculo-dento-digital-synd,yet
611,https://pmc.ncbi.nlm.nih.gov/articles/PMC4433400/,yet
612,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-3a/,yet
613,https://medlineplus.gov/genetics/condition/esophageal-atresia-tracheoesopha,yet
614,https://medlineplus.gov/genetics/condition/chd2-myoclonic-encephalopathy/,yet
615,https://medlineplus.gov/genetics/condition/familial-male-limited-precocious-puberty/,yet
616,https://medlineplus.gov/genetics/condition/ewing-sarcoma/,yet
617,https://medlineplus.gov/genetics/condition/hereditary-pancreatitis/,yet
618,https://medlineplus.gov/genetics/condition/pacs1-syndrome/,yet
619,https://medlineplus.gov/genetics/condition/isolated-duane-retraction-syndrome/,yet
620,https://medlineplus.gov/genetics/condition/lama2-related-muscular-dystrophy/,yet
621,https://medlineplus.gov/genetics/condition/hereditary-hypophosphatemic-rickets/,yet
622,https://www.ncbi.nlm.nih.gov/books/NBK537300/,yet
623,https://medlineplus.gov/genetics/condition/familial-exudative-vitreoretinopathy/,yet
624,https://medlineplus.gov/genetics/condition/cystic-fibrosis/,yet
625,https://pmc.ncbi.nlm.nih.gov/articles/PMC3371272/,yet
626,https://medlineplus.gov/genetics/condition/monoamine-oxidase-a-deficiency/,yet
627,https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-myopathy-sens,yet
628,https://medlineplus.gov/genetics/condition/molybdenum-cofactor-deficiency/,yet
629,https://medlineplus.gov/genetics/condition/sick-sinus-syndrome/,yet
630,https://medlineplus.gov/genetics/condition/15q24-microdeletion/,yet
631,https://medlineplus.gov/genetics/condition/smith-magenis-syndrome/,yet
632,https://medlineplus.gov/genetics/condition/cln2-disease/,yet
633,https://medlineplus.gov/genetics/condition/congenital-adrenal-hyperplasia-due-to-11-beta-hydroxylase-deficiency/,yet
634,https://medlineplus.gov/genetics/condition/episodic-ataxia/,yet
635,https://medlineplus.gov/genetics/condition/tubular-aggregate-myopathy/,yet
636,https://medlineplus.gov/genetics/condition/melorheostosis/,yet
637,https://medlineplus.gov/genetics/condition/doors-syndrome/,yet
638,https://medlineplus.gov/genetics/condition/chordoma/,yet
639,https://medlineplus.gov/genetics/condition/autosomal-dominant-epilepsy-with-auditory-features/,yet
640,https://medlineplus.gov/genetics/condition/tay-sachs-disease/,yet
641,https://medlineplus.gov/genetics/condition/renal-hypouricemia/,yet
642,https://medlineplus.gov/genetics/condition/nicolaides-baraitser-syndrome/,yet
643,https://medlineplus.gov/genetics/condition/isolated-pierre-robin-sequence/,yet
644,https://medlineplus.gov/genetics/condition/costeff-syndrome/,yet
645,https://medlineplus.gov/genetics/condition/pmm2-congenital-disorder-of-glyco,yet
646,https://pmc.ncbi.nlm.nih.gov/articles/PMC6885669/,yet
647,https://medlineplus.gov/genetics/condition/adenine-phosphoribosyltransferase-deficiency/,yet
648,https://medlineplus.gov/genetics/condition/cln5-disease/,yet
649,https://medlineplus.gov/genetics/condition/inherited-thyroxine-binding-globulin,yet
650,https://medlineplus.gov/genetics/condition/hsd10-disease/,yet
651,https://www.ncbi.nlm.nih.gov/books/NBK22252/,yet
652,https://medlineplus.gov/genetics/condition/hereditary-hemorrhagic-telangiectasia/,yet
653,https://medlineplus.gov/genetics/condition/autosomal-dominant-hypocalcemia,yet
654,https://www.ncbi.nlm.nih.gov/books/NBK56080/,yet
655,https://medlineplus.gov/genetics/condition/histiocytosis-lymphadenopathy-plu,yet
656,https://pmc.ncbi.nlm.nih.gov/articles/PMC4451851/,yet
657,https://medlineplus.gov/genetics/condition/isolated-hyperchlorhidrosis/https://medlineplus.gov/genetics/condition/noonan-syndrome-with-multiple-lentigines/,yet
658,https://medlineplus.gov/genetics/condition/sudden-infant-death-with-dysgene,yet
659,https://www.ncbi.nlm.nih.gov/books/NBK1489/,yet
660,https://medlineplus.gov/genetics/condition/liebenberg-syndrome/,yet
661,https://medlineplus.gov/genetics/condition/osteogenesis-imperfecta/,yet
662,https://pmc.ncbi.nlm.nih.gov/articles/PMC9455087/,yet
663,https://www.ncbi.nlm.nih.gov/medgen/96585,yet
664,https://medlineplus.gov/genetics/condition/non-alcoholic-fatty-liver-disease/,yet
665,https://www.ncbi.nlm.nih.gov/books/NBK1235/,yet
666,https://medlineplus.gov/genetics/condition/fragile-x-associated-primary-ovaria,yet
667,https://medlineplus.gov/genetics/condition/hereditary-angiopathy-with-nephro,yet
668,https://medlineplus.gov/genetics/condition/supravalvular-aortic-stenosis/,yet
669,https://medlineplus.gov/genetics/condition/renal-tubular-dysgenesis/,yet
670,https://medlineplus.gov/genetics/condition/smith-kingsmore-syndrome/,yet
671,https://medlineplus.gov/genetics/condition/autosomal-recessive-congenital-stationary-night-blindness/,yet
672,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-2/,yet
673,https://medlineplus.gov/genetics/condition/5q-minus-syndrome/,yet
674,https://medlineplus.gov/genetics/condition/action-myoclonus-renal-failure-syndrome/,yet
675,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-11/,yet
676,https://medlineplus.gov/genetics/condition/proteus-syndrome/,yet
677,https://medlineplus.gov/genetics/condition/globozoospermia/,yet
678,https://medlineplus.gov/genetics/condition/core-binding-factor-acute-myeloid-l,yet
679,https://medlineplus.gov/genetics/condition/blepharophimosis-ptosis-and-epica,yet
680,https://medlineplus.gov/genetics/condition/grn-related-frontotemporal-lobar-degeneration/,yet
681,https://medlineplus.gov/genetics/condition/hypomyelination-with-brainstem-and-spinal-cord-involvement-and-leg-spasticity/,yet
682,https://medlineplus.gov/genetics/condition/familial-hemiplegic-migraine/,yet
683,https://medlineplus.gov/genetics/condition/1p36-deletion-syndrome/,yet
684,https://medlineplus.gov/genetics/condition/x-linked-infantile-spinal-muscular-atrophy/,yet
685,https://medlineplus.gov/genetics/condition/caffey-disease/,yet
686,https://medlineplus.gov/genetics/condition/familial-atrial-fibrillation/,yet
687,https://medlineplus.gov/genetics/condition/x-linked-sideroblastic-anemia-and-,yet
688,https://medlineplus.gov/genetics/condition/familial-dilated-cardiomyopathy/,yet
689,https://medlineplus.gov/genetics/condition/greenberg-dysplasia/,yet
690,https://medlineplus.gov/genetics/condition/desmoid-tumor/,yet
691,https://www.ncbi.nlm.nih.gov/books/NBK1188/,yet
692,https://medlineplus.gov/genetics/condition/protein-s-deficiency/,yet
693,https://medlineplus.gov/genetics/condition/16p112-deletion-syndrome/,yet
694,https://medlineplus.gov/genetics/condition/congenital-mirror-movement-disord,yet
695,https://rarediseases.info.nih.gov/diseases/19062/x-linked-neurodegenerative-,yet
696,https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dy,yet
697,https://medlineplus.gov/genetics/condition/acad9-deficiency/,yet
698,https://medlineplus.gov/genetics/condition/arginine-vasopressin-resistance/,yet
699,https://medlineplus.gov/download/genetics/condition/yuan-harel-lupski-syndro,yet
700,https://medlineplus.gov/genetics/condition/autosomal-recessive-congenital-st,yet
701,https://medlineplus.gov/genetics/condition/bjornstad-syndrome/,yet
702,https://medlineplus.gov/genetics/condition/sporadic-hemiplegic-migraine/,yet
703,https://www.ncbi.nlm.nih.gov/books/NBK7040/,yet
704,https://medlineplus.gov/genetics/condition/mayer-rokitansky-kuster-hauser-sy,yet
705,https://medlineplus.gov/genetics/condition/primary-localized-cutaneous-amylo,yet
706,https://medlineplus.gov/genetics/condition/trisomy-18/,yet
707,https://medlineplus.gov/genetics/condition/fragile-xe-syndrome/,yet
708,https://medlineplus.gov/genetics/condition/fuchs-endothelial-dystrophy/,yet
709,https://medlineplus.gov/genetics/condition/lynch-syndrome/,yet
710,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-thalamus-and-brainstem-involvement-and-high-lactate/,yet
711,https://pmc.ncbi.nlm.nih.gov/articles/PMC9352800/,yet
712,https://medlineplus.gov/genetics/condition/motion-sickness/,yet
713,https://medlineplus.gov/genetics/condition/triosephosphate-isomerase-deficiency/,yet
714,https://medlineplus.gov/genetics/condition/allan-herndon-dudley-syndrome/,yet
715,https://medlineplus.gov/genetics/condition/leptin-receptor-deficiency/,yet
716,https://medlineplus.gov/genetics/condition/autosomal-dominant-sleep-related-hypermotor-epilepsy/,yet
717,https://medlineplus.gov/genetics/condition/waldenstrom-macroglobulinemia/,yet
718,https://medlineplus.gov/genetics/condition/tuberous-sclerosis-complex/,yet
719,https://medlineplus.gov/genetics/condition/yao-syndrome/,yet
720,https://www.ncbi.nlm.nih.gov/books/NBK1432/,yet
721,https://medlineplus.gov/genetics/condition/progressive-familial-heart-block/,yet
722,https://medlineplus.gov/genetics/condition/dock8-immunodeficiency-syndrom,yet
